d14,ad,day7,m1,m3,m6,m12,m18,m24,m60
0,2018-06-26,-1.0,2.0,22.0,22.0,29.0,29.0,29.0,30.0
0,2018-06-26,3.0,9.0,46.0,54.0,74.0,91.0,94.0,94.0
0,2018-06-26,-1.0,9.0,25.0,26.0,30.0,30.0,30.0,30.0
0,2018-06-26,2.0,6.0,14.0,20.0,23.0,25.0,27.0,27.0
0,2018-06-26,3.0,8.0,25.0,35.0,46.0,47.0,47.0,47.0
0,2018-06-26,2.0,3.0,18.0,23.0,30.0,31.0,31.0,31.0
1,2018-06-26,3.0,12.0,25.0,33.0,45.0,50.0,51.0,51.0
0,2018-06-26,-1.0,-1.0,35.0,63.0,65.0,66.0,66.0,66.0
0,2018-06-26,4.0,30.0,72.0,86.0,102.0,112.0,112.0,112.0
1,2018-06-26,-1.0,9.0,22.0,41.0,70.0,70.0,70.0,70.0
0,2018-06-26,-1.0,15.0,38.0,56.0,83.0,87.0,88.0,88.0
0,2018-06-26,11.0,20.0,45.0,48.0,69.0,72.0,72.0,75.0
0,2018-06-26,13.0,16.0,47.0,54.0,61.0,69.0,71.0,71.0
0,2018-06-26,2.0,6.0,22.0,27.0,30.0,41.0,41.0,41.0
0,2018-06-26,-1.0,5.0,16.0,18.0,23.0,24.0,24.0,24.0
0,2018-06-26,2.0,12.0,27.0,28.0,32.0,41.0,43.0,48.0
0,2018-06-26,3.0,5.0,11.0,17.0,30.0,33.0,33.0,39.0
0,2018-06-26,5.0,12.0,25.0,52.0,59.0,59.0,59.0,59.0
0,2018-06-26,3.0,13.0,21.0,32.0,87.0,101.0,104.0,112.0
0,2018-06-26,5.0,11.0,23.0,26.0,51.0,90.0,94.0,94.0
0,2018-06-26,3.0,5.0,13.0,18.0,47.0,54.0,54.0,54.0
0,2018-06-26,2.0,9.0,34.0,41.0,88.0,110.0,110.0,111.0
0,2018-06-26,3.0,11.0,24.0,27.0,33.0,42.0,42.0,42.0
0,2018-06-26,12.0,30.0,43.0,83.0,86.0,86.0,86.0,86.0
0,2018-06-26,-1.0,-1.0,24.0,27.0,29.0,29.0,29.0,29.0
0,2018-06-26,4.0,6.0,21.0,22.0,30.0,31.0,31.0,31.0
0,2018-06-26,6.0,16.0,37.0,45.0,52.0,52.0,52.0,52.0
0,2018-06-26,-1.0,9.0,14.0,15.0,20.0,20.0,20.0,20.0
0,2018-06-26,2.0,4.0,31.0,39.0,50.0,57.0,58.0,60.0
0,2018-06-26,-1.0,3.0,12.0,21.0,22.0,22.0,22.0,22.0
0,2018-06-26,2.0,11.0,22.0,38.0,63.0,73.0,77.0,77.0
0,2018-06-26,-1.0,2.0,18.0,23.0,30.0,32.0,32.0,33.0
0,2018-06-26,17.0,35.0,50.0,60.0,77.0,79.0,79.0,79.0
0,2018-06-26,5.0,40.0,55.0,69.0,70.0,70.0,70.0,70.0
0,2018-06-26,6.0,10.0,31.0,46.0,57.0,91.0,96.0,105.0
0,2018-06-26,8.0,24.0,41.0,51.0,84.0,101.0,106.0,107.0
0,2018-06-26,-1.0,4.0,6.0,16.0,34.0,41.0,42.0,44.0
0,2018-06-26,2.0,5.0,6.0,26.0,32.0,32.0,32.0,32.0
0,2018-06-26,4.0,13.0,40.0,67.0,68.0,68.0,68.0,68.0
0,2018-06-26,5.0,17.0,37.0,50.0,60.0,67.0,68.0,68.0
0,2018-06-26,5.0,10.0,20.0,32.0,79.0,107.0,112.0,113.0
0,2018-06-26,-1.0,2.0,4.0,7.0,68.0,75.0,75.0,75.0
1,2018-06-26,2.0,3.0,15.0,31.0,42.0,42.0,42.0,42.0
0,2018-06-26,4.0,12.0,18.0,26.0,83.0,111.0,112.0,112.0
0,2018-06-26,-1.0,2.0,9.0,13.0,21.0,24.0,24.0,24.0
0,2018-06-26,3.0,11.0,27.0,55.0,80.0,83.0,86.0,87.0
0,2018-06-26,2.0,4.0,13.0,23.0,88.0,100.0,103.0,103.0
0,2018-06-26,-1.0,8.0,19.0,32.0,45.0,57.0,58.0,59.0
0,2018-06-26,3.0,4.0,20.0,27.0,39.0,46.0,53.0,54.0
0,2018-06-26,2.0,4.0,19.0,21.0,29.0,31.0,46.0,54.0
0,2018-06-26,-1.0,-1.0,4.0,6.0,13.0,15.0,15.0,15.0
0,2018-06-26,2.0,4.0,30.0,38.0,41.0,41.0,41.0,41.0
0,2018-06-26,2.0,7.0,17.0,32.0,54.0,68.0,69.0,69.0
0,2018-06-26,2.0,12.0,50.0,54.0,62.0,62.0,62.0,62.0
0,2018-06-26,2.0,13.0,21.0,25.0,80.0,127.0,131.0,136.0
0,2018-06-26,-1.0,13.0,23.0,24.0,38.0,40.0,40.0,40.0
0,2018-06-26,-1.0,-1.0,3.0,16.0,17.0,17.0,17.0,17.0
0,2018-06-26,2.0,6.0,33.0,37.0,43.0,43.0,43.0,43.0
0,2018-06-26,3.0,3.0,15.0,18.0,19.0,20.0,20.0,20.0
0,2018-06-26,8.0,27.0,66.0,75.0,83.0,90.0,90.0,90.0
0,2018-06-26,7.0,15.0,21.0,38.0,53.0,53.0,53.0,53.0
0,2018-06-26,2.0,5.0,31.0,37.0,48.0,53.0,60.0,60.0
0,2018-06-26,3.0,10.0,26.0,30.0,35.0,38.0,39.0,39.0
0,2018-06-26,6.0,9.0,38.0,53.0,80.0,81.0,81.0,81.0
0,2018-06-26,2.0,2.0,12.0,18.0,26.0,26.0,26.0,28.0
0,2018-06-26,9.0,29.0,63.0,79.0,84.0,93.0,93.0,93.0
0,2018-06-26,-1.0,3.0,7.0,22.0,22.0,23.0,24.0,25.0
0,2018-06-26,7.0,12.0,51.0,63.0,69.0,70.0,71.0,71.0
0,2018-06-26,2.0,2.0,16.0,24.0,26.0,29.0,29.0,29.0
0,2018-06-26,3.0,4.0,20.0,50.0,65.0,66.0,71.0,72.0
0,2018-06-26,7.0,13.0,24.0,32.0,44.0,50.0,53.0,53.0
0,2018-06-26,-1.0,2.0,8.0,11.0,23.0,23.0,23.0,23.0
0,2018-06-26,2.0,19.0,31.0,40.0,49.0,64.0,66.0,67.0
0,2018-06-26,12.0,30.0,58.0,64.0,85.0,90.0,90.0,90.0
0,2018-06-26,2.0,8.0,22.0,55.0,74.0,74.0,74.0,74.0
0,2018-06-26,4.0,14.0,38.0,42.0,52.0,53.0,53.0,53.0
0,2018-06-26,3.0,10.0,15.0,25.0,49.0,52.0,52.0,52.0
1,2018-06-26,6.0,12.0,44.0,68.0,123.0,135.0,138.0,147.0
0,2018-06-26,3.0,10.0,27.0,41.0,81.0,89.0,91.0,91.0
0,2018-06-26,-1.0,5.0,9.0,18.0,53.0,60.0,63.0,63.0
0,2018-06-26,-1.0,-1.0,4.0,8.0,48.0,48.0,48.0,48.0
0,2018-06-26,4.0,12.0,34.0,41.0,96.0,100.0,101.0,103.0
0,2018-06-26,3.0,7.0,12.0,24.0,62.0,77.0,78.0,78.0
0,2018-06-26,2.0,3.0,10.0,15.0,18.0,18.0,19.0,20.0
0,2018-06-26,-1.0,23.0,41.0,41.0,47.0,47.0,47.0,47.0
1,2018-06-26,-1.0,8.0,22.0,34.0,35.0,35.0,35.0,36.0
0,2018-06-26,16.0,23.0,46.0,63.0,73.0,73.0,73.0,73.0
0,2018-06-26,13.0,16.0,39.0,46.0,51.0,53.0,54.0,54.0
0,2018-06-26,-1.0,3.0,10.0,10.0,23.0,31.0,32.0,32.0
0,2018-06-26,-1.0,4.0,19.0,29.0,39.0,39.0,39.0,39.0
0,2018-06-26,2.0,5.0,18.0,24.0,51.0,64.0,69.0,69.0
0,2018-06-26,4.0,8.0,22.0,39.0,46.0,47.0,47.0,47.0
0,2018-06-26,3.0,13.0,25.0,32.0,41.0,41.0,42.0,43.0
0,2018-06-26,-1.0,-1.0,2.0,9.0,39.0,41.0,42.0,42.0
0,2018-06-26,3.0,6.0,12.0,21.0,60.0,76.0,77.0,77.0
1,2018-06-26,3.0,28.0,54.0,67.0,80.0,107.0,107.0,107.0
0,2018-06-26,6.0,8.0,13.0,25.0,53.0,59.0,59.0,59.0
1,2018-06-26,2.0,2.0,28.0,40.0,61.0,64.0,64.0,65.0
0,2018-06-26,2.0,2.0,4.0,6.0,12.0,14.0,21.0,22.0
0,2018-06-26,4.0,7.0,14.0,18.0,29.0,32.0,43.0,49.0
0,2018-06-26,-1.0,4.0,12.0,26.0,40.0,46.0,51.0,52.0
1,2018-06-26,2.0,24.0,56.0,71.0,90.0,93.0,95.0,95.0
0,2018-06-26,2.0,5.0,24.0,30.0,51.0,57.0,57.0,57.0
0,2018-06-26,4.0,9.0,11.0,14.0,29.0,62.0,67.0,69.0
0,2018-06-26,5.0,25.0,41.0,49.0,63.0,64.0,65.0,65.0
1,2018-06-26,-1.0,12.0,22.0,30.0,40.0,46.0,47.0,47.0
0,2018-06-26,3.0,3.0,8.0,13.0,30.0,30.0,30.0,30.0
0,2018-06-26,7.0,24.0,37.0,60.0,88.0,94.0,94.0,94.0
0,2018-06-26,9.0,12.0,30.0,31.0,38.0,66.0,67.0,67.0
0,2018-06-26,3.0,15.0,32.0,44.0,46.0,51.0,51.0,51.0
0,2018-06-26,-1.0,2.0,27.0,55.0,58.0,60.0,61.0,61.0
0,2018-06-26,3.0,11.0,16.0,24.0,57.0,60.0,60.0,60.0
0,2018-06-26,2.0,6.0,10.0,24.0,28.0,30.0,30.0,30.0
0,2018-06-26,3.0,9.0,18.0,41.0,74.0,79.0,79.0,80.0
1,2018-06-26,-1.0,2.0,16.0,36.0,101.0,102.0,102.0,102.0
0,2018-06-26,2.0,4.0,5.0,7.0,26.0,30.0,30.0,30.0
0,2018-06-26,4.0,6.0,18.0,29.0,34.0,35.0,35.0,35.0
0,2018-06-26,5.0,15.0,30.0,64.0,71.0,73.0,73.0,73.0
0,2018-06-26,-1.0,-1.0,10.0,23.0,24.0,25.0,26.0,26.0
0,2018-06-26,11.0,15.0,24.0,26.0,51.0,63.0,64.0,64.0
0,2018-06-26,-1.0,5.0,15.0,23.0,23.0,23.0,23.0,23.0
0,2018-06-26,6.0,7.0,15.0,23.0,44.0,84.0,84.0,84.0
0,2018-06-26,-1.0,6.0,24.0,26.0,26.0,26.0,26.0,26.0
0,2018-06-26,-1.0,7.0,37.0,51.0,63.0,68.0,69.0,71.0
0,2018-06-26,4.0,12.0,26.0,41.0,50.0,56.0,61.0,62.0
0,2018-06-26,-1.0,6.0,17.0,21.0,26.0,59.0,59.0,59.0
0,2018-06-26,3.0,9.0,18.0,18.0,55.0,69.0,70.0,70.0
0,2018-06-26,-1.0,6.0,32.0,40.0,51.0,54.0,55.0,55.0
0,2018-06-26,5.0,27.0,44.0,62.0,114.0,126.0,128.0,128.0
0,2018-06-26,3.0,7.0,37.0,53.0,71.0,71.0,71.0,71.0
0,2018-06-26,2.0,5.0,26.0,35.0,60.0,74.0,74.0,74.0
0,2018-06-26,2.0,2.0,5.0,11.0,18.0,18.0,18.0,18.0
0,2018-06-26,4.0,7.0,10.0,31.0,39.0,42.0,51.0,52.0
0,2018-06-26,4.0,17.0,51.0,63.0,73.0,73.0,73.0,75.0
0,2018-06-26,3.0,21.0,43.0,49.0,79.0,87.0,88.0,90.0
0,2018-06-26,5.0,17.0,24.0,63.0,112.0,125.0,127.0,129.0
0,2018-06-26,6.0,25.0,71.0,79.0,84.0,89.0,90.0,92.0
0,2018-06-26,2.0,23.0,38.0,40.0,52.0,56.0,56.0,56.0
1,2018-06-26,-1.0,15.0,35.0,45.0,48.0,51.0,51.0,51.0
0,2018-06-26,2.0,3.0,4.0,14.0,15.0,21.0,21.0,24.0
0,2018-06-26,10.0,29.0,42.0,49.0,89.0,109.0,110.0,111.0
0,2018-06-26,2.0,22.0,49.0,62.0,66.0,73.0,73.0,73.0
0,2018-06-26,-1.0,2.0,3.0,12.0,49.0,54.0,54.0,57.0
1,2018-06-26,3.0,14.0,41.0,50.0,66.0,80.0,84.0,86.0
1,2018-06-26,-1.0,3.0,3.0,6.0,12.0,12.0,14.0,14.0
0,2018-06-26,3.0,5.0,45.0,50.0,59.0,59.0,60.0,60.0
1,2018-06-26,2.0,4.0,11.0,30.0,42.0,44.0,44.0,44.0
1,2018-06-26,4.0,5.0,11.0,15.0,30.0,34.0,36.0,36.0
0,2018-06-26,4.0,14.0,34.0,42.0,65.0,73.0,75.0,75.0
0,2018-06-26,2.0,8.0,20.0,29.0,49.0,60.0,62.0,64.0
0,2018-06-26,-1.0,-1.0,6.0,10.0,22.0,23.0,25.0,26.0
0,2018-06-26,3.0,10.0,30.0,38.0,43.0,49.0,50.0,52.0
0,2018-06-26,-1.0,-1.0,6.0,20.0,33.0,34.0,36.0,36.0
0,2018-06-26,-1.0,8.0,39.0,45.0,66.0,68.0,68.0,68.0
0,2018-06-26,14.0,24.0,53.0,72.0,86.0,86.0,86.0,86.0
0,2018-06-26,-1.0,3.0,9.0,11.0,30.0,30.0,35.0,35.0
0,2018-06-26,4.0,7.0,9.0,10.0,35.0,41.0,41.0,42.0
0,2018-06-26,-1.0,2.0,24.0,26.0,27.0,33.0,37.0,37.0
0,2018-06-26,13.0,17.0,41.0,46.0,65.0,65.0,65.0,65.0
0,2018-06-26,3.0,6.0,10.0,15.0,39.0,71.0,79.0,79.0
0,2018-06-26,8.0,12.0,31.0,56.0,61.0,61.0,61.0,61.0
0,2018-06-26,3.0,6.0,28.0,32.0,38.0,38.0,38.0,38.0
0,2018-06-26,9.0,17.0,24.0,44.0,71.0,101.0,101.0,101.0
0,2018-06-26,3.0,10.0,31.0,45.0,54.0,62.0,63.0,63.0
0,2018-06-26,5.0,12.0,33.0,44.0,62.0,62.0,62.0,62.0
0,2018-06-26,2.0,12.0,30.0,32.0,38.0,38.0,39.0,39.0
0,2018-06-26,-1.0,2.0,7.0,10.0,21.0,21.0,21.0,21.0
0,2018-06-26,3.0,9.0,22.0,38.0,50.0,51.0,53.0,53.0
0,2018-06-26,6.0,14.0,30.0,37.0,53.0,55.0,60.0,65.0
0,2018-06-26,9.0,19.0,35.0,54.0,58.0,59.0,59.0,60.0
0,2018-06-26,4.0,16.0,32.0,34.0,37.0,37.0,37.0,37.0
0,2018-06-26,10.0,26.0,47.0,65.0,103.0,105.0,117.0,118.0
0,2018-06-26,16.0,25.0,37.0,42.0,72.0,77.0,77.0,80.0
0,2018-06-26,2.0,6.0,29.0,39.0,53.0,58.0,63.0,63.0
0,2018-06-26,-1.0,3.0,34.0,58.0,79.0,99.0,105.0,108.0
0,2018-06-26,-1.0,3.0,6.0,6.0,7.0,9.0,10.0,10.0
0,2018-06-26,2.0,25.0,41.0,47.0,51.0,51.0,51.0,51.0
0,2018-06-26,10.0,32.0,56.0,68.0,73.0,73.0,73.0,73.0
0,2018-06-26,2.0,18.0,44.0,50.0,66.0,72.0,73.0,75.0
0,2018-06-26,2.0,5.0,34.0,38.0,43.0,46.0,47.0,47.0
0,2018-06-26,2.0,4.0,11.0,12.0,25.0,28.0,55.0,55.0
0,2018-06-26,3.0,7.0,12.0,24.0,24.0,32.0,33.0,33.0
0,2018-06-26,4.0,6.0,13.0,22.0,55.0,70.0,77.0,77.0
0,2018-06-26,9.0,19.0,38.0,69.0,98.0,113.0,120.0,120.0
0,2018-06-26,-1.0,-1.0,20.0,25.0,25.0,25.0,25.0,25.0
0,2018-06-26,3.0,9.0,17.0,27.0,33.0,43.0,44.0,44.0
0,2018-06-26,-1.0,4.0,14.0,17.0,26.0,32.0,32.0,32.0
0,2018-06-26,3.0,8.0,11.0,21.0,21.0,21.0,21.0,21.0
0,2018-06-26,-1.0,-1.0,-1.0,10.0,21.0,21.0,24.0,24.0
0,2018-06-26,-1.0,6.0,13.0,16.0,26.0,35.0,36.0,36.0
0,2018-06-26,-1.0,2.0,11.0,15.0,15.0,15.0,16.0,17.0
1,2018-06-26,-1.0,2.0,42.0,66.0,68.0,68.0,68.0,68.0
0,2018-06-26,5.0,14.0,29.0,33.0,48.0,50.0,50.0,50.0
0,2018-06-26,5.0,7.0,24.0,32.0,44.0,46.0,48.0,48.0
0,2018-06-26,3.0,4.0,13.0,23.0,55.0,55.0,55.0,55.0
0,2018-06-26,9.0,13.0,39.0,40.0,43.0,44.0,44.0,44.0
0,2018-06-26,5.0,11.0,36.0,46.0,72.0,77.0,80.0,80.0
0,2018-06-26,6.0,11.0,16.0,64.0,102.0,105.0,107.0,108.0
0,2018-06-26,3.0,7.0,28.0,37.0,42.0,45.0,45.0,45.0
0,2018-06-26,-1.0,-1.0,4.0,34.0,39.0,43.0,43.0,43.0
1,2018-06-26,2.0,5.0,39.0,55.0,60.0,60.0,60.0,60.0
0,2018-06-26,9.0,17.0,34.0,49.0,61.0,71.0,75.0,77.0
0,2018-06-26,7.0,37.0,52.0,57.0,88.0,92.0,92.0,92.0
0,2018-06-26,-1.0,6.0,36.0,37.0,45.0,46.0,47.0,47.0
0,2018-06-26,4.0,10.0,24.0,24.0,54.0,59.0,61.0,62.0
0,2018-06-26,6.0,8.0,16.0,27.0,54.0,70.0,70.0,70.0
0,2018-06-26,4.0,7.0,19.0,28.0,80.0,97.0,97.0,97.0
0,2018-06-26,2.0,17.0,25.0,31.0,41.0,42.0,44.0,46.0
0,2018-06-26,-1.0,8.0,31.0,62.0,91.0,93.0,93.0,93.0
0,2018-06-26,6.0,22.0,37.0,40.0,74.0,135.0,137.0,137.0
0,2018-06-26,5.0,5.0,11.0,14.0,31.0,41.0,45.0,46.0
0,2018-06-26,-1.0,6.0,52.0,54.0,62.0,62.0,62.0,62.0
0,2018-06-26,3.0,9.0,22.0,34.0,35.0,35.0,35.0,35.0
0,2018-06-26,9.0,20.0,42.0,56.0,86.0,130.0,135.0,136.0
0,2018-06-26,5.0,10.0,31.0,37.0,40.0,41.0,41.0,41.0
0,2018-06-26,6.0,20.0,53.0,56.0,70.0,70.0,71.0,72.0
0,2018-06-26,-1.0,13.0,39.0,57.0,62.0,63.0,63.0,63.0
0,2018-06-26,5.0,13.0,29.0,43.0,46.0,46.0,47.0,49.0
0,2018-06-26,-1.0,10.0,25.0,39.0,47.0,48.0,49.0,51.0
0,2018-06-26,-1.0,4.0,7.0,12.0,24.0,24.0,25.0,25.0
0,2018-06-26,3.0,10.0,11.0,15.0,21.0,28.0,30.0,30.0
0,2018-06-26,3.0,3.0,4.0,6.0,12.0,12.0,12.0,12.0
0,2018-06-26,-1.0,-1.0,-1.0,2.0,3.0,12.0,12.0,12.0
0,2018-06-26,3.0,19.0,29.0,63.0,71.0,72.0,75.0,75.0
0,2018-06-26,2.0,3.0,5.0,15.0,39.0,41.0,43.0,43.0
0,2018-06-26,9.0,15.0,44.0,66.0,80.0,88.0,88.0,88.0
0,2018-06-26,-1.0,12.0,21.0,35.0,40.0,45.0,48.0,48.0
0,2018-06-26,-1.0,7.0,16.0,32.0,47.0,47.0,48.0,48.0
0,2018-06-26,-1.0,4.0,40.0,40.0,41.0,41.0,42.0,42.0
0,2018-06-26,7.0,14.0,39.0,48.0,73.0,75.0,75.0,75.0
0,2018-06-26,2.0,3.0,7.0,14.0,27.0,27.0,27.0,28.0
0,2018-06-26,3.0,8.0,17.0,23.0,31.0,34.0,45.0,47.0
0,2018-06-26,3.0,7.0,14.0,19.0,57.0,63.0,71.0,83.0
0,2018-06-26,-1.0,5.0,23.0,32.0,33.0,35.0,35.0,35.0
0,2018-06-26,7.0,12.0,25.0,35.0,59.0,62.0,63.0,63.0
0,2018-06-26,7.0,15.0,48.0,53.0,58.0,58.0,58.0,58.0
0,2018-06-26,15.0,25.0,52.0,59.0,107.0,112.0,115.0,116.0
0,2018-06-26,-1.0,3.0,3.0,6.0,10.0,13.0,13.0,13.0
0,2018-06-26,2.0,3.0,12.0,19.0,42.0,46.0,46.0,47.0
0,2018-06-26,2.0,2.0,3.0,11.0,13.0,18.0,18.0,18.0
0,2018-06-26,2.0,11.0,25.0,27.0,27.0,27.0,28.0,28.0
0,2018-06-26,4.0,16.0,31.0,38.0,59.0,70.0,70.0,71.0
0,2018-06-26,4.0,9.0,29.0,44.0,61.0,70.0,72.0,73.0
0,2018-06-26,2.0,20.0,44.0,57.0,79.0,79.0,79.0,79.0
0,2018-06-26,2.0,3.0,9.0,14.0,17.0,26.0,27.0,27.0
0,2018-06-26,7.0,26.0,47.0,58.0,90.0,97.0,99.0,99.0
0,2018-06-26,2.0,12.0,32.0,50.0,53.0,57.0,57.0,57.0
0,2018-06-26,4.0,6.0,11.0,26.0,35.0,41.0,47.0,51.0
0,2018-06-26,3.0,10.0,32.0,34.0,41.0,45.0,45.0,45.0
0,2018-06-26,2.0,12.0,36.0,41.0,51.0,51.0,51.0,51.0
0,2018-06-26,5.0,18.0,39.0,68.0,80.0,80.0,80.0,80.0
0,2018-06-26,4.0,11.0,17.0,21.0,60.0,72.0,74.0,76.0
0,2018-06-26,9.0,20.0,27.0,41.0,53.0,67.0,71.0,71.0
0,2018-06-26,-1.0,4.0,11.0,11.0,11.0,11.0,11.0,11.0
0,2018-06-26,2.0,7.0,16.0,27.0,34.0,39.0,39.0,39.0
0,2018-06-26,5.0,11.0,31.0,44.0,46.0,46.0,46.0,46.0
0,2018-06-26,2.0,6.0,15.0,22.0,25.0,25.0,27.0,27.0
0,2018-06-26,3.0,4.0,9.0,10.0,27.0,33.0,34.0,34.0
0,2018-06-26,-1.0,2.0,11.0,19.0,23.0,23.0,23.0,23.0
0,2018-06-26,5.0,15.0,22.0,28.0,57.0,88.0,93.0,93.0
0,2018-06-26,2.0,2.0,5.0,5.0,7.0,10.0,13.0,23.0
1,2018-06-26,-1.0,18.0,28.0,34.0,34.0,35.0,37.0,37.0
0,2018-06-26,11.0,26.0,40.0,42.0,43.0,43.0,43.0,43.0
0,2018-06-26,-1.0,2.0,5.0,6.0,63.0,69.0,69.0,69.0
0,2018-06-26,5.0,17.0,38.0,48.0,50.0,54.0,54.0,54.0
0,2018-06-26,-1.0,3.0,13.0,33.0,45.0,51.0,53.0,53.0
0,2018-06-26,-1.0,3.0,11.0,18.0,23.0,28.0,30.0,30.0
0,2018-06-26,2.0,18.0,38.0,51.0,63.0,63.0,63.0,63.0
0,2018-06-26,2.0,4.0,20.0,36.0,77.0,82.0,83.0,83.0
0,2018-06-26,-1.0,12.0,16.0,17.0,21.0,64.0,64.0,64.0
1,2018-06-26,5.0,13.0,47.0,57.0,74.0,77.0,77.0,77.0
0,2018-06-26,-1.0,3.0,8.0,11.0,24.0,37.0,42.0,45.0
0,2018-06-26,2.0,13.0,25.0,45.0,50.0,69.0,69.0,69.0
0,2018-06-26,2.0,6.0,21.0,28.0,70.0,73.0,73.0,73.0
0,2018-06-26,6.0,17.0,37.0,61.0,86.0,93.0,95.0,95.0
0,2018-06-26,3.0,7.0,12.0,15.0,25.0,37.0,38.0,38.0
0,2018-06-26,-1.0,2.0,5.0,12.0,18.0,20.0,20.0,21.0
1,2018-06-26,3.0,5.0,26.0,34.0,38.0,39.0,39.0,39.0
0,2018-06-26,10.0,29.0,34.0,48.0,67.0,68.0,68.0,68.0
0,2018-06-26,2.0,9.0,22.0,40.0,58.0,60.0,61.0,69.0
0,2018-06-26,-1.0,9.0,27.0,59.0,62.0,63.0,63.0,63.0
0,2018-06-26,2.0,5.0,19.0,30.0,38.0,45.0,45.0,45.0
0,2018-06-26,9.0,18.0,29.0,40.0,40.0,41.0,55.0,55.0
0,2018-06-26,3.0,3.0,9.0,43.0,65.0,69.0,74.0,74.0
1,2018-06-26,-1.0,3.0,37.0,38.0,38.0,38.0,40.0,40.0
0,2018-06-26,5.0,8.0,13.0,18.0,40.0,40.0,40.0,40.0
0,2018-06-26,-1.0,10.0,27.0,28.0,30.0,32.0,33.0,42.0
0,2018-06-26,-1.0,-1.0,2.0,2.0,13.0,14.0,14.0,14.0
0,2018-06-26,-1.0,7.0,23.0,43.0,68.0,71.0,74.0,74.0
0,2018-06-26,2.0,3.0,15.0,18.0,18.0,18.0,19.0,19.0
0,2018-06-26,-1.0,2.0,5.0,21.0,31.0,33.0,33.0,33.0
0,2018-06-26,4.0,17.0,42.0,53.0,76.0,78.0,78.0,78.0
0,2018-06-26,5.0,11.0,27.0,63.0,111.0,112.0,115.0,117.0
0,2018-06-26,-1.0,-1.0,6.0,7.0,10.0,11.0,11.0,11.0
0,2018-06-26,3.0,8.0,16.0,33.0,76.0,78.0,78.0,78.0
0,2018-06-26,-1.0,7.0,19.0,25.0,25.0,25.0,25.0,28.0
0,2018-06-26,2.0,4.0,14.0,17.0,22.0,33.0,35.0,43.0
0,2018-06-26,7.0,33.0,40.0,44.0,45.0,45.0,45.0,45.0
0,2018-06-26,5.0,11.0,22.0,25.0,65.0,99.0,101.0,101.0
0,2018-06-26,-1.0,2.0,11.0,21.0,43.0,45.0,46.0,46.0
0,2018-06-26,2.0,7.0,30.0,32.0,34.0,34.0,34.0,34.0
0,2018-06-26,7.0,23.0,51.0,57.0,75.0,84.0,89.0,89.0
0,2018-06-26,-1.0,5.0,9.0,14.0,14.0,18.0,20.0,20.0
0,2018-06-26,13.0,29.0,50.0,58.0,74.0,87.0,88.0,88.0
0,2018-06-26,2.0,5.0,14.0,36.0,45.0,45.0,45.0,45.0
0,2018-06-26,2.0,10.0,50.0,54.0,70.0,75.0,78.0,78.0
0,2018-06-26,-1.0,-1.0,5.0,5.0,52.0,70.0,72.0,76.0
0,2018-06-26,5.0,19.0,28.0,35.0,38.0,39.0,39.0,39.0
0,2018-06-26,2.0,10.0,15.0,25.0,27.0,28.0,30.0,30.0
0,2018-06-26,2.0,7.0,19.0,31.0,59.0,71.0,71.0,71.0
0,2018-06-26,2.0,9.0,31.0,50.0,55.0,71.0,71.0,71.0
0,2018-06-26,5.0,7.0,19.0,36.0,48.0,48.0,48.0,48.0
0,2018-06-26,3.0,11.0,31.0,47.0,60.0,63.0,63.0,63.0
0,2018-06-26,-1.0,-1.0,2.0,2.0,15.0,15.0,15.0,17.0
0,2018-06-26,-1.0,3.0,12.0,16.0,26.0,28.0,28.0,28.0
1,2018-06-26,2.0,7.0,9.0,13.0,23.0,27.0,27.0,27.0
0,2018-06-26,-1.0,2.0,33.0,50.0,59.0,65.0,67.0,67.0
0,2018-06-26,-1.0,3.0,18.0,23.0,36.0,38.0,39.0,39.0
0,2018-06-26,7.0,13.0,18.0,31.0,63.0,79.0,81.0,81.0
0,2018-06-26,2.0,7.0,25.0,28.0,32.0,39.0,45.0,50.0
0,2018-06-26,-1.0,2.0,15.0,17.0,19.0,19.0,19.0,19.0
0,2018-06-26,-1.0,5.0,11.0,14.0,20.0,21.0,21.0,21.0
0,2018-06-26,9.0,19.0,60.0,70.0,76.0,77.0,77.0,77.0
0,2018-06-26,-1.0,6.0,12.0,14.0,16.0,16.0,16.0,16.0
1,2018-06-26,2.0,4.0,24.0,33.0,41.0,43.0,44.0,44.0
0,2018-06-26,-1.0,2.0,16.0,19.0,21.0,22.0,22.0,22.0
0,2018-06-26,4.0,13.0,22.0,30.0,56.0,58.0,58.0,58.0
0,2018-06-26,6.0,21.0,45.0,53.0,69.0,71.0,71.0,71.0
0,2018-06-26,3.0,7.0,18.0,29.0,42.0,74.0,78.0,81.0
0,2018-06-26,4.0,13.0,31.0,37.0,65.0,76.0,86.0,93.0
0,2018-06-26,11.0,18.0,36.0,57.0,66.0,66.0,66.0,66.0
0,2018-06-26,2.0,4.0,18.0,20.0,28.0,28.0,28.0,28.0
0,2018-06-26,10.0,15.0,23.0,27.0,37.0,43.0,43.0,43.0
0,2018-06-26,6.0,11.0,16.0,17.0,58.0,69.0,69.0,69.0
0,2018-06-26,-1.0,5.0,24.0,27.0,30.0,32.0,32.0,32.0
0,2018-06-26,-1.0,2.0,10.0,45.0,48.0,68.0,68.0,68.0
0,2018-06-26,3.0,23.0,37.0,51.0,57.0,62.0,70.0,70.0
